player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Zay Flowers,WR,BAL,NA,NA,4.8,53.73,NA,NA,0.23,NA,3.28,NA,0.02,0.03,11.94,NA,2569573,NFL,16190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,NA,4.45,48.55,NA,NA,0.37,NA,0.79,NA,0.01,0.03,11.6,NA,2557898,NFL,13164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,NA,4.6,50.47,NA,NA,0.3,NA,0.6,NA,0.01,0.03,11.51,NA,2552608,NFL,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,NA,4.61,50.01,NA,NA,0.25,NA,0.33,NA,NA,0.03,11.08,NA,2564136,NFL,14842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,NA,3.85,51.75,NA,NA,0.34,NA,0.29,NA,NA,0.06,10.97,NA,2571907,NFL,16616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,NA,4.43,46.79,NA,NA,0.28,NA,0.85,NA,NA,0.03,10.81,NA,2569861,NFL,16187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,3.5,50.19,NA,NA,0.27,NA,2.14,NA,0.02,0.05,10.73,NA,2569110,NFL,16080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,NA,4.17,44.49,NA,NA,0.27,NA,1.61,NA,0.01,0.02,10.42,NA,2574130,NFL,17075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,NA,3.79,48.93,NA,NA,0.28,NA,0.43,NA,NA,0.03,10.35,NA,2560781,NFL,13633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,4.01,43.88,NA,NA,0.22,NA,0.63,NA,NA,0.05,9.68,NA,2567334,NFL,15761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,NA,3.58,44.85,NA,NA,0.24,NA,0.27,NA,NA,0.03,9.47,NA,2563707,NFL,14974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims Jr.,WR,DEN,NA,NA,3.32,40.86,NA,NA,0.24,NA,2.2,NA,NA,0.05,9.39,NA,2569717,NFL,16189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,NA,3.71,41.56,NA,NA,0.25,NA,0.26,NA,NA,0.03,9.33,NA,2565114,NFL,14860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,NA,3.16,44.82,NA,NA,0.27,NA,0.27,NA,NA,0.03,9.23,NA,2571859,NFL,16617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,NA,3.71,40.38,NA,NA,0.25,NA,0.31,NA,NA,0.06,9.16,NA,2541785,NFL,11938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,NA,3.58,39.47,NA,NA,0.24,NA,0.24,NA,NA,0.02,8.95,NA,2569681,NFL,16191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Hunter,WR,JAX,NA,NA,3.61,36.82,NA,NA,0.23,NA,1.3,NA,0.01,0.02,8.82,NA,2574217,NFL,17074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,NA,3.24,39.99,NA,NA,0.23,NA,NA,NA,NA,0.02,8.58,NA,2565836,NFL,15293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,NA,3.7,37.94,NA,NA,0.16,NA,2.28,NA,-0.01,0.02,8.58,NA,2570119,NFL,16342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,KC,NA,NA,3.25,36.88,NA,NA,0.25,NA,NA,NA,NA,0.02,8.4,NA,2562379,NFL,14105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,3.57,31.88,NA,NA,0.24,NA,1.83,NA,0.01,0.02,8.4,NA,2568012,NFL,15757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,3.24,36.19,NA,NA,0.22,NA,0.22,NA,NA,0.03,8.14,NA,2540154,NFL,11222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Palmer,WR,BUF,NA,NA,3.05,39.17,NA,NA,0.2,NA,NA,NA,NA,0.02,8.13,NA,2566502,NFL,15319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,NA,2.66,34.53,NA,NA,0.23,NA,4.85,NA,0.02,0.02,8.06,NA,2569765,NFL,16184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,NA,2.93,36.49,NA,NA,0.23,NA,1.5,NA,NA,0.07,7.97,NA,2571889,NFL,16639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,TEN,NA,NA,2.87,35.41,NA,NA,0.21,NA,NA,NA,NA,0.01,7.65,NA,2552430,NFL,12187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,NA,2.17,35.61,NA,NA,0.23,NA,NA,NA,NA,NA,7.11,NA,2567715,NFL,15768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,NA,2.69,31.21,NA,NA,0.21,NA,NA,NA,NA,0.03,7.01,NA,2567586,NFL,15779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,NA,2.6,33.12,NA,NA,0.18,NA,0.27,NA,NA,0.01,7,NA,2570224,NFL,16206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin III,WR,PIT,NA,NA,2.37,29.62,NA,NA,0.19,NA,0.72,NA,0.01,0.01,6.58,NA,2568132,NFL,15777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton Jr.,WR,LV,NA,NA,2.68,27.18,NA,NA,0.16,NA,0.25,NA,NA,0.01,6.36,NA,2574312,NFL,17087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,NA,2.05,30.68,NA,NA,0.19,NA,0.1,NA,NA,0.01,6.25,NA,2562736,NFL,14122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elic Ayomanor,WR,TEN,NA,NA,2.5,25.2,NA,NA,0.15,NA,0.8,NA,0.01,0.01,6.04,NA,2574142,NFL,17073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,NA,2.29,23.42,NA,NA,0.14,NA,0.84,NA,0.01,0.03,5.92,NA,2572255,NFL,16684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAX,NA,NA,2.36,28.16,NA,NA,0.11,NA,0.59,NA,NA,0.01,5.88,NA,2566586,NFL,15292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tory Horton,WR,SEA,NA,NA,2.4,23.88,NA,NA,0.14,NA,0.85,NA,0.01,0.01,5.75,NA,2574561,NFL,17098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,NA,2.28,27.82,NA,NA,0.11,NA,0.25,NA,NA,0.01,5.73,NA,2570092,NFL,16193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,NA,2.36,24.12,NA,NA,0.14,NA,NA,NA,NA,0.01,5.59,NA,2572459,NFL,16629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,BAL,NA,NA,2.04,24.12,NA,NA,0.17,NA,NA,NA,NA,0.01,5.45,NA,2540165,NFL,11232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,NA,1.79,20.23,NA,NA,0.15,NA,3.38,NA,NA,0.03,5.35,NA,2569509,NFL,15981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,1.86,24.24,NA,NA,0.16,NA,0.12,NA,NA,0.01,5.24,NA,2567925,NFL,15786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,NA,1.72,23.83,NA,NA,0.18,NA,0.25,NA,NA,NA,5.21,NA,2571997,NFL,16619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,NYJ,NA,NA,1.87,24.46,NA,NA,0.13,NA,NA,NA,NA,NA,5.1,NA,2558194,NFL,13168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,NA,2.15,21.06,NA,NA,0.08,NA,3.31,NA,0.02,0.06,5.07,NA,2560801,NFL,13641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,NA,2.1,21.54,NA,NA,0.13,NA,0.3,NA,NA,0.01,5.04,NA,2574170,NFL,17083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,NA,1.79,21.9,NA,NA,0.18,NA,NA,NA,NA,0.01,5.04,NA,2569657,NFL,16207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,NA,2.13,21.69,NA,NA,0.12,NA,NA,NA,NA,0.01,5,NA,2558149,NFL,13156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,NA,1.78,21.71,NA,NA,0.11,NA,1.28,NA,0.01,0.01,4.78,NA,2570059,NFL,16287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,NA,1.76,18.31,NA,NA,0.11,NA,NA,NA,NA,NA,4.25,NA,2571955,NFL,16624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,NO,NA,NA,1.75,17.52,NA,NA,0.11,NA,0.25,NA,NA,0.01,4.17,NA,2572006,NFL,16788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,NO,NA,NA,1.5,17.66,NA,NA,0.13,NA,0.32,NA,NA,0.01,4.06,NA,2543498,NFL,11674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,NA,1.56,16.48,NA,NA,0.1,NA,1.19,NA,0.01,0.01,3.97,NA,2572216,NFL,16633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,1.54,15.35,NA,NA,0.08,NA,2.23,NA,0.03,0.01,3.94,NA,2562645,NFL,14108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,NA,1.57,15.55,NA,NA,0.1,NA,0.72,NA,0.01,0.01,3.84,NA,2555295,NFL,12658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,KC,NA,NA,1.51,15.74,NA,NA,0.09,NA,NA,NA,NA,0.01,3.6,NA,2567958,NFL,15787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,NA,1.52,15.24,NA,NA,0.09,NA,0.07,NA,NA,0.01,3.57,NA,2574120,NFL,17157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,NA,1.34,17.05,NA,NA,0.06,NA,0.66,NA,0.01,0.01,3.51,NA,2566196,NFL,15301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,NA,1.3,15.74,NA,NA,0.08,NA,0.19,NA,NA,0.01,3.35,NA,2562808,NFL,14592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,NE,NA,NA,1.2,14.26,NA,NA,0.11,NA,0.27,NA,NA,0.01,3.29,NA,2558262,NFL,13289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,NA,1.09,14.18,NA,NA,0.12,NA,0.23,NA,NA,0.01,3.23,NA,2565477,NFL,15109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAX,NA,NA,1.2,12.87,NA,NA,0.1,NA,0.71,NA,NA,0.01,3.14,NA,2569888,NFL,16192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,NA,1.15,13.58,NA,NA,0.1,NA,0.57,NA,NA,0.02,3.13,NA,2570275,NFL,16188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,1.18,13.36,NA,NA,0.1,NA,NA,NA,NA,0.01,3.1,NA,2567508,NFL,15788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Harris,WR,LAC,NA,NA,1.25,12.56,NA,NA,0.08,NA,0.35,NA,NA,0.01,3,NA,2574515,NFL,17072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,NO,NA,NA,1.22,12.9,NA,NA,0.07,NA,NA,NA,NA,0.01,2.91,NA,2570350,NFL,16199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,NA,1.08,13.09,NA,NA,0.08,NA,0.36,NA,NA,0.01,2.89,NA,2568321,NFL,15755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,NA,1.17,14.84,NA,NA,0.03,NA,NA,NA,NA,0.01,2.81,NA,2558091,NFL,13172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,LV,NA,NA,0.95,12.99,NA,NA,0.06,NA,NA,NA,NA,0.01,2.59,NA,2552487,NFL,12175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden III,WR,CHI,NA,NA,0.93,9.48,NA,NA,0.06,NA,2.05,NA,0.02,0.01,2.54,NA,2574004,NFL,17070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,NA,0.97,9.63,NA,NA,0.05,NA,1.19,NA,0.02,0.01,2.45,NA,2558066,NFL,13157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,SF,NA,NA,0.76,12.54,NA,NA,0.07,NA,NA,NA,NA,NA,2.43,NA,2560907,NFL,13793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,0.92,10.09,NA,NA,0.08,NA,NA,NA,NA,NA,2.41,NA,2569825,NFL,16201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,0.88,10.63,NA,NA,0.07,NA,0.25,NA,NA,0.01,2.37,NA,2569759,NFL,16195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,TEN,NA,NA,0.84,10.25,NA,NA,0.06,NA,NA,NA,NA,NA,2.23,NA,2564358,NFL,14858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tez Johnson,WR,TB,NA,NA,0.92,9.11,NA,NA,0.06,NA,0.14,NA,NA,NA,2.21,NA,2574589,NFL,17079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,0.82,10.19,NA,NA,0.06,NA,NA,NA,NA,NA,2.2,NA,2560787,NFL,13632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,NA,0.8,8.1,NA,NA,0.05,NA,0.77,NA,0.01,NA,2.05,NA,2574387,NFL,17134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,0.59,7.09,NA,NA,0.04,NA,0.81,NA,NA,0.02,1.94,NA,2556661,NFL,13066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,NA,0.72,7.41,NA,NA,0.05,NA,1.01,NA,0.01,NA,1.92,NA,2574176,NFL,17080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,ARI,NA,NA,0.66,7.69,NA,NA,0.06,NA,0.36,NA,NA,NA,1.83,NA,2557863,NFL,13176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Moore,WR,CAR,NA,NA,0.66,7.82,NA,NA,0.06,NA,NA,NA,NA,NA,1.8,NA,2558856,NFL,13348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chimere Dike,WR,TEN,NA,NA,0.75,7.52,NA,NA,0.04,NA,0.42,NA,NA,NA,1.78,NA,2574147,NFL,17171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KeAndre Lambert-Smith,WR,LAC,NA,NA,0.72,7.22,NA,NA,0.05,NA,0.25,NA,NA,NA,1.77,NA,2574521,NFL,17205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Bryant,WR,DEN,NA,NA,0.7,6.96,NA,NA,0.04,NA,0.04,NA,NA,NA,1.64,NA,2574086,NFL,17082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,NA,0.61,6.19,NA,NA,0.04,NA,0.48,NA,NA,NA,1.52,NA,2572129,NFL,16626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
