player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds,two_pts
Emari Demercado,RB,ARI,NA,2.84,11.77,NA,0.03,NA,0.5,3.62,NA,NA,0.02,NA,1.85,NA,emari-demercado,NumberFire,16385,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09,5.79,#24,219,61,2.07,4500,0.46,2.33,2.07,NA,NA
Jeff Wilson,RB,MIA,NA,1.66,7.23,NA,0.07,NA,0.52,3.93,NA,NA,0.03,NA,1.65,NA,jeff-wilson,NumberFire,14017,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,5.52,#23,229,62,1.94,5500,0.35,2.22,1.94,NA,NA
Raheem Blackshear,RB,CAR,NA,2.16,8.51,NA,0.05,NA,0.47,3.21,NA,NA,0.01,NA,1.5,NA,raheem-blackshear,NumberFire,15973,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32,5.32,#3,234,63,1.73,4700,0.37,1.98,1.73,NA,NA
Darrynton Evans,RB,CHI,NA,1.17,4.71,NA,0.03,NA,0.8,6.19,NA,NA,0.04,NA,1.49,NA,darrynton-evans,NumberFire,14808,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,5.31,#17,235,64,1.89,4600,0.41,2.3,1.89,NA,NA
Ameer Abdullah,RB,LV,NA,1.02,3.99,NA,0.02,NA,0.92,6.94,NA,NA,0.03,NA,1.39,NA,ameer-abdullah,NumberFire,12155,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,5.18,#19,239,65,1.81,5000,0.36,2.29,1.81,NA,NA
Trayveon Williams,RB,CIN,NA,2.1,8.47,NA,0.04,NA,0.26,1.74,NA,NA,0.01,NA,1.32,NA,trayveon-williams,NumberFire,14076,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,5.08,#2,244,66,1.41,4500,0.31,1.56,1.41,NA,NA
Leonard Fournette,RB,BUF,NA,1.11,4.5,NA,0.03,NA,0.53,3.39,NA,NA,0.02,NA,1.07,NA,leonard-fournette,NumberFire,13129,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.75,#6,256,67,1.35,5500,0.25,1.62,1.35,NA,NA
Kyle Juszczyk,RB,SF,NA,0.61,2.4,NA,0.02,NA,0.55,4.96,NA,NA,0.04,NA,1.06,NA,kyle-juszczyk,NumberFire,11367,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.74,#12,257,68,1.35,4400,0.31,1.64,1.35,NA,NA
Keaontay Ingram,RB,ARI,NA,1.42,5.63,NA,0.02,NA,0.24,1.7,NA,NA,0.01,NA,0.9,NA,keaontay-ingram,NumberFire,15734,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,4.53,#24,266,69,1.01,4800,0.21,1.14,1.01,NA,NA
Tony Jones Jr.,RB,ARI,NA,0.71,2.82,NA,0.01,NA,0.48,3.3,NA,NA,0.03,NA,0.82,NA,tony-jones-jr,NumberFire,14828,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,4.42,#24,272,70,1.09,4600,0.24,1.33,1.09,NA,NA
Alec Ingold,RB,MIA,NA,0.28,1.1,NA,0.01,NA,0.52,3.81,NA,NA,0.03,NA,0.74,NA,alec-ingold,NumberFire,14420,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.83,4.31,#23,277,71,0.99,4200,0.24,1.25,0.99,NA,NA
Jashaun Corbin,RB,NYG,NA,0.76,3.04,NA,0.01,NA,0.4,2.78,NA,NA,0.01,NA,0.73,NA,jashaun-corbin,NumberFire,15729,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.84,4.3,#31,278,72,0.88,4800,0.18,1.09,0.88,NA,NA
Nick Bawden,RB,NYJ,NA,0.54,2.19,NA,0.02,NA,0.43,2.8,NA,NA,0.01,NA,0.66,NA,nick-bawden,NumberFire,13838,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89,4.21,#11,282,73,0.87,4100,0.21,1.1,0.87,NA,NA
Ke'Shawn Vaughn,RB,TB,NA,0.9,3.47,NA,0.02,NA,0.23,1.46,NA,NA,0.01,NA,0.64,NA,ke-shawn-vaughn,NumberFire,14810,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,4.18,#5,283,74,0.77,4400,0.18,0.89,0.77,NA,NA
Deuce Vaughn,RB,DAL,NA,0.57,2.27,NA,0.02,NA,0.26,1.63,NA,NA,0.02,NA,0.57,NA,deuce-vaughn,NumberFire,16176,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95,4.09,#28,287,75,0.76,4500,0.17,0.89,0.76,NA,NA
Myles Gaskin,RB,MIN,NA,0.5,2.03,NA,0.01,NA,0.27,1.77,NA,NA,0.01,NA,0.52,NA,myles-gaskin,NumberFire,14081,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.98,4.02,#32,288,76,0.64,4800,0.13,0.77,0.64,NA,NA
Salvon Ahmed,RB,MIA,NA,0.28,1.11,NA,0.01,NA,0.26,1.71,NA,NA,0.01,NA,0.44,NA,salvon-ahmed,NumberFire,14811,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.91,#23,289,77,0.53,4700,0.11,0.66,0.53,NA,NA
Patrick Ricard,RB,BAL,NA,0.3,1.18,NA,0.01,NA,0.24,1.5,NA,NA,0.01,NA,0.4,NA,patrick-ricard,NumberFire,13455,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.86,#20,290,78,0.51,4100,0.12,0.63,0.51,NA,NA
Michael Burton,RB,DEN,NA,0.3,1.16,NA,0.01,NA,0.22,1.46,NA,NA,0.01,NA,0.39,NA,michael-burton,NumberFire,12325,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.85,#10,291,79,0.49,4000,0.12,0.6,0.49,NA,NA
Khari Blasingame,RB,CHI,NA,0.29,1.18,NA,0.01,NA,0.2,1.52,NA,NA,0.01,NA,0.37,NA,khari-blasingame,NumberFire,14552,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08,3.82,#17,293,80,0.49,4100,0.12,0.59,0.49,NA,NA
Pierre Strong Jr.,RB,CLE,NA,0.33,1.35,NA,0.01,NA,0.2,1.28,NA,NA,0.01,NA,0.34,NA,pierre-strong-jr,NumberFire,15733,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.1,3.78,#9,294,81,0.48,4400,0.11,0.58,0.48,NA,NA
Christian McCaffrey,RB,SF,NA,NA,59.7,NA,0.58,NA,4.45,42.34,NA,NA,0.27,0.06,19.63,NA,2557997,NFL,13130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,LAC,NA,NA,62.44,NA,0.54,NA,4.28,37.14,NA,NA,0.16,0.04,18.36,NA,2559169,NFL,13404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAX,NA,NA,71.05,NA,0.45,NA,3.03,28.76,NA,NA,0.12,0.12,16.39,NA,2566157,NFL,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
Rachaad White,RB,TB,NA,NA,61.84,NA,0.33,NA,3.82,32.08,NA,NA,0.14,0.05,15.93,NA,2568315,NFL,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,NA,59.61,NA,0.39,NA,3.36,30.19,NA,NA,0.16,NA,15.64,NA,2568030,NFL,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,CIN,NA,NA,70.24,NA,0.45,NA,3.04,22.16,NA,NA,0.07,NA,15.4,NA,2557976,NFL,13131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,PHI,NA,NA,63.22,NA,0.4,NA,3.23,27.12,NA,NA,0.11,NA,15.38,NA,2563965,NFL,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Aaron Jones,RB,GB,NA,NA,51.22,NA,0.4,NA,3.57,34.2,NA,NA,0.14,0.03,15.29,NA,2558116,NFL,13319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,LV,NA,NA,70.59,NA,0.49,NA,2.55,21.44,NA,NA,0.09,0.06,15.11,NA,2562377,NFL,14073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,NYG,NA,NA,65.83,NA,0.46,NA,2.8,20.25,NA,NA,0.12,0.06,14.77,NA,2560968,NFL,13604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,NA,65.55,NA,0.51,NA,1.91,21.12,NA,NA,0.13,0.04,14.4,NA,2568348,NFL,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Javonte Williams,RB,DEN,NA,NA,59.71,NA,0.38,NA,2.99,21.35,NA,NA,0.16,0.08,14.18,NA,2566049,NFL,15256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,DAL,NA,NA,59.36,NA,0.44,NA,2.78,21.9,NA,NA,0.09,0.04,14.09,NA,2562699,NFL,14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Devin Singletary,RB,HOU,NA,NA,75.02,NA,0.53,NA,1.82,13.3,NA,NA,0.07,0.14,13.97,NA,2562734,NFL,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,NA,68.21,NA,0.39,NA,2.22,17.87,NA,NA,0.1,0.06,13.67,NA,2567328,NFL,15715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Derrick Henry,RB,TEN,NA,NA,68.08,NA,0.39,NA,2.15,18.11,NA,NA,0.07,0.05,13.49,NA,2556075,NFL,12626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Kenneth Walker III,RB,SEA,NA,NA,64.48,NA,0.47,NA,1.69,15.94,NA,NA,0.12,NA,13.27,NA,2568282,NFL,15711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,57.24,NA,0.39,NA,2.29,19.42,NA,NA,0.09,0.08,12.68,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,NA,62.7,NA,0.4,NA,1.99,16.41,NA,NA,0.07,0.03,12.66,NA,2566448,NFL,15254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,NA,58.74,NA,0.5,NA,1.65,10.9,NA,NA,0.09,0.1,11.95,NA,2553728,NFL,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,NA,59,NA,0.27,NA,1.92,19.37,NA,NA,0.11,0.11,11.9,NA,2567469,NFL,15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01
Ty Chandler,RB,MIN,NA,NA,60.89,NA,0.4,NA,1.73,11.15,NA,NA,0.07,0.05,11.67,NA,2567907,NFL,15723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
James Conner,RB,ARI,NA,NA,58.71,NA,0.39,NA,1.65,12.36,NA,NA,0.06,0.03,11.4,NA,2557978,NFL,13146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darrell Henderson,RB,LA,NA,NA,52.91,NA,0.33,NA,2.09,15.71,NA,NA,0.07,NA,11.35,NA,2562574,NFL,14087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,NA,53.04,NA,0.36,NA,1.79,14.44,NA,NA,0.06,0.04,10.98,NA,2565899,NFL,15261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,NA,55.07,NA,0.39,NA,1.48,13.43,NA,NA,0.06,0.09,10.85,NA,2562502,NFL,14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,NA,38.98,NA,0.27,NA,2.43,14.77,NA,NA,0.18,NA,10.51,NA,2568493,NFL,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,BAL,NA,NA,56.14,NA,0.56,NA,0.72,6.63,NA,NA,0.05,0.08,10.5,NA,2561324,NFL,13850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CHI,NA,NA,52.99,NA,0.34,NA,1.15,10.54,NA,NA,0.07,0.03,9.96,NA,2557994,NFL,13134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
De'Von Achane,RB,MIA,NA,NA,41.07,NA,0.48,NA,1.46,10.28,NA,NA,0.04,0.1,9.52,NA,2570062,NFL,16167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,NA,27.77,NA,0.18,NA,2.28,22.35,NA,NA,0.12,0.01,9.07,NA,2569747,NFL,16162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Dillon,RB,GB,NA,NA,36.84,NA,0.29,NA,1.64,14.33,NA,NA,0.08,NA,8.98,NA,2563986,NFL,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,WAS,NA,NA,23.06,NA,0.13,NA,2.72,22.72,NA,NA,0.12,0.03,8.8,NA,2565276,NFL,14852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Tyjae Spears,RB,TEN,NA,NA,22.56,NA,0.15,NA,2.77,22.86,NA,NA,0.07,0.02,8.59,NA,2569795,NFL,16165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,CLE,NA,NA,38.11,NA,0.27,NA,1.03,8.92,NA,NA,0.04,NA,7.65,NA,2557917,NFL,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Latavius Murray,RB,BUF,NA,NA,31.67,NA,0.25,NA,1.5,10.3,NA,NA,0.03,NA,7.38,NA,2541161,NFL,11390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,NA,29.45,NA,0.25,NA,1.52,10.8,NA,NA,0.03,0.03,7.17,NA,2570335,NFL,16169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,DEN,NA,NA,11.99,NA,0.09,NA,2.19,19.23,NA,NA,0.1,0.02,6.41,NA,2558138,NFL,13133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Royce Freeman,RB,LA,NA,NA,35.56,NA,0.22,NA,0.76,5.47,NA,NA,0.02,0.05,6.2,NA,2560733,NFL,13617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,CAR,NA,NA,25.76,NA,0.17,NA,1.24,11.32,NA,NA,0.04,0.05,6.17,NA,2562722,NFL,14079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Jaleel McLaughlin,RB,DEN,NA,NA,24.81,NA,0.17,NA,1.33,9.56,NA,NA,0.03,0.02,5.93,NA,2570942,NFL,16390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,NA,25.6,NA,0.23,NA,0.99,8.94,NA,NA,0.03,0.04,5.92,NA,2562407,NFL,14086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,NA,17.85,NA,0.16,NA,1.32,10.7,NA,NA,0.07,0.02,5.58,NA,2566397,NFL,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Roschon Johnson,RB,CHI,NA,NA,16.14,NA,0.09,NA,1.6,13.97,NA,NA,0.04,0.01,5.37,NA,2569615,NFL,16175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,NA,5.58,NA,0.04,NA,1.95,17.46,NA,NA,0.07,NA,4.91,NA,2543715,NFL,11761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeff Wilson,RB,MIA,NA,NA,19,NA,0.15,NA,1.17,6.85,NA,NA,0.03,0.04,4.76,NA,2560938,NFL,14017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CHI,NA,NA,22.58,NA,0.13,NA,0.82,6.94,NA,NA,0.02,NA,4.67,NA,2565926,NFL,15271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,NA,18.81,NA,0.18,NA,0.84,6.21,NA,NA,0.04,0.02,4.62,NA,2570428,NFL,16178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,NA,22.93,NA,0.18,NA,0.55,4.04,NA,NA,0.02,0.01,4.43,NA,2565295,NFL,14823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,NA,25.4,NA,0.17,NA,0.48,3.34,NA,NA,0.01,0.03,4.37,NA,2565054,NFL,14807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Mitchell,RB,SF,NA,NA,20.69,NA,0.13,NA,0.63,4.84,NA,NA,0.02,NA,4.08,NA,2566538,NFL,15263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,NYJ,NA,NA,20.02,NA,0.1,NA,0.9,5.28,NA,NA,0.02,0.06,4.03,NA,2557991,NFL,13128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,NA,18.37,NA,0.1,NA,0.64,4.53,NA,NA,0.04,0.03,3.71,NA,2562834,NFL,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,NA,14.68,NA,0.08,NA,0.83,6.84,NA,NA,0.02,0.01,3.56,NA,2571065,NFL,16385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvon Ahmed,RB,MIA,NA,NA,9.61,NA,0.07,NA,1.08,7.77,NA,NA,0.03,NA,3.42,NA,2565090,NFL,14811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,NA,16.86,NA,0.12,NA,0.51,3.49,NA,NA,0.02,0.02,3.35,NA,2570912,NFL,16432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Edmonds,RB,TB,NA,NA,11.3,NA,0.06,NA,0.89,6.77,NA,NA,0.03,NA,3.24,NA,2560711,NFL,13726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAX,NA,NA,17.41,NA,0.14,NA,0.38,2.49,NA,NA,0.01,0.05,3.17,NA,2569882,NFL,16164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,ARI,NA,NA,5.99,NA,0.03,NA,1.31,8.51,NA,NA,0.03,0.01,3.1,NA,2566382,NFL,15258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,HOU,NA,NA,7.13,NA,0.05,NA,1.01,7.06,NA,NA,0.04,NA,2.97,NA,2561099,NFL,13868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Blackshear,RB,CAR,NA,NA,8.3,NA,0.07,NA,0.78,6.25,NA,NA,0.04,0.01,2.94,NA,2569477,NFL,15973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
